,Word,Count
8177,httptcoJtut7sRCNX,1
8174,lovemyklr,1
8173,ShawnaTova,1
8172,Jan2017,1
8171,httptco6jdLoAGQnI,1
8170,30B,1
8166,90T,1
8164,CouncelJustice,1
8157,httptco0xBsByf6,1
8156,55B,1
8155,bailed,1
8151,httpstcoogmpydr5LK,1
8146,Dilanian,1
8135,stu85,1
8134,realdonaldTrump,1
8133,httpstcoFhWHekyU4Q,1
8130,redrawn,1
8129,tall510,1
8126,constitution,1
8124,httptcosL82thBo,1
8122,himbut,1
8121,SmuMom54,1
8116,observe,1
8108,exerciselearn,1
8106,httptcoVO8U2GPI,1
8099,httptcopPWIubpMlS,1
8097,httptcoUFs4yoAsSm,1
8096,BKofLeader,1
8181,Trump2016Donald,1
8184,Keeping,1
8186,creators,1
8226,readership,1
8261,builthas,1
8260,HawkeyeFootball,1
8256,PinstripeBowl,1
8252,deliberations,1
8247,Lupica,1
8245,nowasap,1
8240,httptcotug50QvUni,1
8239,conclave,1
8237,Lock,1
8235,kaskman2,1
8234,httptcoyuJgB7yWGJ,1
8231,fapyvaquzoci,1
8230,euanhay,1
8223,JeffGabe,1
8188,people10052016,1
8220,httptcoCp5lkJpz2A,1
8217,absence,1
8213,PuNiShMeNt75,1
8212,warra85,1
8210,AbolishICE,1
8204,CrookedHillarys,1
8202,lilborto,1
8200,wastelands,1
8199,mountains,1
8195,Parts,1
8194,evolved,1
8190,AndroidJnelson52722,1
8189,"012913467616769false783479122555080704
Twitter",1
8092,WBINTV,1
8090,NH1,1
7931,athleticism,1
8089,NH1News,1
8002,GFCFrocks,1
8000,BigBobLarsen,1
7999,Butler,1
7998,accomplishmentMidas,1
7991,AndroidPaleoBuilder,1
7990,"0506582058false595817007255281664
Twitter",1
7989,you05062015,1
7985,ShalontaBowman,1
7983,Chalk,1
7980,othersbut,1
7979,Apollo,1
7971,Medvedev,1
7966,Ministries,1
7964,presidentlike,1
7963,Malik,1
7960,httptco2SXcBxrJ,1
7959,toAspen,1
7958,ski,1
7952,RUSH,1
7949,SenKevinCramer,1
7947,SenatorBraun,1
7946,Welcomed,1
7945,SenatorEnzi,1
7943,BudgetGOP,1
7942,httptcoGGxwFvQjwc,1
7940,Shoot,1
7937,Mistake,1
7936,Swap,1
7934,14Trump,1
8010,lindalcarson,1
8011,pc,1
8013,08252015,1
8061,DVRd,1
8083,Tendraftsdeep,1
8082,httptcoU96iaagHlD,1
8081,Coralville,1
8078,BylineAndyDavis,1
8077,NoMoMartychenko,1
8076,BaetensGert,1
8075,henriwts,1
8073,peterthiel,1
8072,elonmusk,1
8071,PeterDiamandis,1
8070,JCVenter,1
8069,leonapel,1
8064,housebut,1
8060,httptco7VD05VjGHK,1
8014,"12591416042686false636160908474060800
Twitter",1
8058,BlackBerryGood,1
8057,"124638520false570565535244656641
Twitter",1
8056,celebrities02252015,1
8055,bbc1,1
8054,adamodell,1
8052,httpstcoVmkTnHcwto,1
8051,nogo,1
8049,Biggdaddy1989,1
8048,OpenOurWH,1
8045,reallocate,1
8035,BThornton66,1
8019,900pm,1
8015,AndroidASAPatriot,1
8873,jefferies,1
8876,tobylight11,1
10061,Talents,1
9712,great01152016,1
9710,AndroidJusr,1
9709,"01235515594525false688169779308310529
Twitter",1
9708,issue01162016,1
9706,Natural,1
9703,nightHe,1
9700,johnwilson12511,1
9695,AndroidDuttyVal202,1
9694,"041018336553false553403365049507840
Twitter",1
9693,BEST01092015,1
9692,AndroidximenaNR,1
9691,"0418371440false553405459320041472
Twitter",1
9690,office01092015,1
9689,mastermind,1
9688,ChristStep,1
9685,monthsand,1
9680,Hook,1
9678,masquerading,1
9677,facade,1
9675,owenkopitekavan,1
9670,Intellectuals,1
9668,moan,1
9667,complainers,1
9666,Chronic,1
9657,Inauguration2017,1
9655,unfortunatethe,1
9654,ClintonMy,1
9651,AndroidSupadupaNycee,1
9650,"07593846false326968663288737792
Twitter",1
9649,close04242013,1
9711,HarveyPitt,1
9713,"2106406922775false688105040104435712
Twitter",1
9504,Lazy,1
9715,JaniceTaylor912,1
9773,poorlythere,1
9768,httptcoExfY7Q6C73,1
9767,CABLE,1
9765,KELLY,1
9764,MEGYN,1
9763,httptcozr1my5Vprh,1
9762,"u56829
f0",1
9761,"NYC
f1",1
9759,"DC
f1",1
9755,NICKJOHNS0N,1
9745,httptcovguST5ZWN6,1
9744,RedTiger,1
9740,consultant,1
9739,outwhen,1
9736,AndroidBScarb,1
9735,"23350029266789false687779981800390656
Twitter",1
9733,Widens,1
9732,iPhoneWSJNBC,1
9731,"15170928678984false688017079996407808
Twitter",1
9730,O01152016,1
9727,"15303833719608false688020474744467460
Twitter",1
9726,Bush01152016,1
9725,embarrasses,1
9723,AndroidSen,1
9722,"19454033648453false688084656072298496
Twitter",1
9719,iPhoneTop,1
9718,"2028539190true688095530036146176
Twitter",1
9717,kid8501152016,1
9716,Reryan08,1
9644,SCardamenis,1
9642,Truejust,1
9639,CPAC2019,1
9636,Karen05866992,1
9565,inoculations,1
9564,httptcomBJwc4IrDr,1
9563,prevented,1
9562,concludes,1
9561,YourTimeIsNow,1
9560,BJKizer74DonaldTrump,1
9559,BIGOTRY,1
9558,ANTICATHOLIC,1
9557,CAMPAIGNS,1
9552,freedshe,1
9548,NLaSpada7,1
9545,combed,1
9543,AngieApon,1
9539,mchandlerjones,1
9537,AaCeallaigh,1
9533,youwhy,1
9532,gobut,1
9531,sstuffthat,1
9530,blupony3,1
9529,httptcoOVNVNoW7tT,1
9528,httptcoJmuv3xe5nI,1
9522,Ship,1
9519,httpstcoIPsJPVH5JP,1
9518,moreTrump2016,1
9515,Concordia,1
9513,Refloating,1
9512,httptco926diz3qSQ,1
9509,pegson,1
9508,httptcoMmFJeGRNf8,1
9567,PAYFORPLAY,1
9568,1967porky,1
9571,pork,1
9605,whope,1
9634,morphed,1
9632,Sulzberger,1
9631,httptcoHmHM7EEdtg,1
9628,IRFAmbassador,1
9626,ReligiousFreedom,1
9625,IRFMinisterial,1
9623,LmechX,1
9619,000,1
9618,535,1
9617,SPENT,1
9612,grasp,1
9610,liberate,1
9606,souls,1
9604,onward,1
9575,impossibility,1
9601,troublemaker,1
9600,kenya,1
9599,nerves,1
9598,NatalieArdyss,1
9589,redaction,1
9588,GE,1
9587,correctthese,1
9584,musedSUCCESS,1
9583,hearingsThe,1
9582,conformation,1
9580,Obvious,1
9579,saigon1968tet,1
9578,httptcoGvLfD5AY,1
9774,tappedand,1
9776,livetweeting,1
9779,EasternWill,1
9927,susanadana432,1
9985,ORIGINAL,1
9982,FIFTY,1
9979,GWU,1
9977,nicholaswyman,1
9976,LinkedInPulse,1
9974,RAW,1
9971,StephMcMahon,1
9970,cbgoober,1
9969,httptcomHBTrViy,1
9965,httptco0aSXZajop1,1
9963,frustrating,1
9958,Androidkameronwhitley,1
9957,"0812031316false388577722257391616
Twitter",1
9956,track10112013,1
9955,EChenault07,1
9954,NancyMiracle,1
9952,AndroidElizaWindso,1
9951,"1210551536false588313552047439872
Twitter",1
9950,jobs04152015,1
9949,HAJMAJA,1
9945,httptcoT3dksYCTS4,1
9940,loftinspired,1
9939,StPatricksDay,1
9936,johnnydollar01,1
9935,jamalwms45,1
9934,Androidjacobmathews,1
9933,"00170598351false615675385515257856
Twitter",1
9932,vote06302015,1
9930,lIke,1
9987,blockbuster,1
9989,colossally,1
9990,overreach,1
10032,httptinyurlcommmjked,1
10060,Visionary,1
10057,JTAnews,1
10056,httptcoW4XbbVFbWe,1
10052,Law360,1
10051,lopezobrador,1
10048,ie,1
10046,rotation,1
10044,HeyWNY,1
10043,WASTED,1
10039,shortening,1
10037,involves,1
10035,Turnberrybuzz,1
10033,tomorrowplace,1
10030,frank,1
9991,overbroad,1
10025,toxic,1
10020,CRISIS,1
10019,OPIOID,1
10015,debateless,1
10006,Androidjoelledoucette,1
10005,"123115144205false516565872128061441
Twitter",1
10004,president09292014,1
10002,realise,1
10000,JamColley,1
9999,grahamclark,1
9998,httptconCcjoSzw,1
9994,dennisgoins,1
9992,subpoenas85,1
9928,lDonaldTrump,1
9926,depend,1
9783,ObamaTax,1
9924,GodlikeVirus,1
9851,reminisces,1
9847,uptoo,1
9846,HulkHoganhe,1
9845,placeThe,1
9843,negligence,1
9842,Gross,1
9840,Cmac23Jenkins,1
9836,mrgrumpystephen,1
9835,spock,1
9833,criscarter80,1
9829,ChiliDawgFan,1
9827,spews,1
9824,proactively,1
9820,zizzy706,1
9819,Inspirationlt3,1
9817,lookingforward8,1
9815,AndroidBettyBlopper1,1
9814,"0621114426false336728357288939520
Twitter",1
9813,Trump05212013,1
9811,JessicaCarwile,1
9805,135,1
9800,ILLEGALLY,1
9798,reiterate,1
9796,httptcoBFvxVb453v,1
9795,furnishing,1
9788,ShakyStu,1
9787,Teamsters14,1
9786,waffling,1
9784,hillaryclinton,1
9853,httptco6ZLcJkA6di,1
9856,LisaNoelBryson,1
9858,TaxCutsandJobsAct,1
9891,TriUMPhant,1
9923,NHL,1
9919,Presidentthey,1
9917,iamgavinjames,1
9916,birthplacehttptcoM9YVlUGA,1
9912,Median,1
9910,Hoover,1
9903,lingered,1
9902,lucindamac,1
9900,httptcoMmbfJTEUuP,1
9899,platoon,1
9898,Bergdahls,1
9894,YahooTV,1
9892,httptcoeW6gmlAB3W,1
9889,MarkMurphy21,1
9859,fulfilling,1
9884,Androidritholtz,1
9883,"12484944103false448441373415735296
Twitter",1
9882,ass03252014,1
9879,Marky4792,1
9876,Symbolic,1
9875,httptcof7z1t5CKBJ,1
9874,httpstco1vjCHYYlzU,1
9870,WhiskeySam99,1
9869,said85,1
9866,runways,1
9864,noahshappy,1
9863,weekthanks,1
9860,amazingmy,1
9505,Scorecard,1
9500,vile,1
8878,JODIEDIXON,1
9091,modernize,1
9083,Superstorm,1
9080,youngster,1
9079,TylerBurkeCRE,1
9077,Frost,1
9075,Frostpga,1
9072,"TrumpTrai
f1",1
9068,MIDTERMS,1
9064,Historys,1
9061,charliemassie,1
9057,"classy
f1",1
9054,curtandkaren,1
9046,httpstcogWp6nwRwsY,1
9039,BRINGING,1
9035,KAMERAKEITH,1
9034,bunnypiper,1
9033,outsmart,1
9031,httptcogvNjdqRXF9,1
9030,speakerpga,1
9027,Androidgsurrette,1
9026,"0249341832false535988430145331201
Twitter",1
9025,pga11222014,1
9021,nongolfers,1
9019,286,1
9018,annaliotta,1
9017,AnthonyJamesTV,1
9016,productively,1
9015,MaryFallacaro,1
9014,jonfullerton,1
9013,Michiga85,1
9088,150000000,1
9097,Puppets,1
9498,Aberdonian,1
9100,shunted,1
9165,vacationsgolfs,1
9163,httptcouTnOkmdd,1
9162,Pasteur,1
9158,SunshineKhali,1
9157,don85,1
9154,SEN,1
9151,unequal,1
9150,redacting,1
9147,httptcowLn2pV1q,1
9146,150K,1
9144,bribe,1
9143,Teerellz95,1
9142,Apparel,1
9134,shanedent,1
9133,greatyour,1
9132,TrainSpartanFit,1
9131,thingsand,1
9128,shoved,1
9123,JoshuaEnglishh,1
9119,Block,1
9117,AndroidSattendoll,1
9116,"0224351879false557363026924670976
Twitter",1
9115,Apprentice01202015,1
9114,"u56476
f0",1
9113,"her
f1",1
9112,Eryn3043,1
9110,ZDavi14,1
9109,Gettysburg,1
9105,httptco6Ftd60Np,1
9012,Iowahttpstco1IuRTVwMSx129,1
9011,126,1
9008,doom,1
9007,excluding,1
8935,foodstamp,1
8933,"1803421357false186876578368716801
Twitter",1
8932,resources04022012,1
8931,httptcoM8QP89gw,1
8930,to123Barrel,1
8929,ClientChinese,1
8928,"18302710435false186883308733480960
Twitter",1
8927,httptcoLv0KOO6D04022012,1
8923,iamDaveK,1
8922,Sarahave,1
8921,4geiger,1
8916,"smart
f1",1
8914,RealMaky,1
8913,Possible,1
8904,peopleif,1
8901,nicejob,1
8897,andrec26,1
8896,httptcorrRd7AkFED,1
8895,MANIFESTO,1
8893,BLOCKBUSTER,1
8888,"I
f1",1
8886,LikeFineWine63,1
8885,httptcojPoOB7OsTG,1
8884,Jodies,1
8883,thanx,1
8882,fibrosis,1
8881,cystic,1
8880,age16,1
8879,03052014,1
8937,preventing,1
8938,robbystarbuck,1
8940,view85,1
8972,pthebnyc,1
9001,AlbertoMarsano,1
8997,cheek,1
8995,HarrietBaldwin,1
8992,PerryJames778,1
8987,deceit,1
8986,blasted,1
8984,fiveandahalfinch,1
8983,mainly,1
8982,Competitive,1
8978,Speed,1
8977,declassify,1
8975,expedited,1
8973,SariSwensen,1
8968,1more77,1
8945,httpstconLo5XCnuIx,1
8967,httptcolaeI0SFA,1
8966,lowa0Is,1
8961,COURSE,1
8960,httptco8eenznCEj1,1
8959,W68,1
8958,LinkedIn,1
8957,whartonmagazine,1
8956,Reminds,1
8953,OLeary,1
8951,MarshallCook,1
8950,httpstco56gkQTM7oc,1
8948,BikersForTrump,1
8946,keyboardbrian,1
9166,attends,1
9167,jazz,1
9168,concerts,1
9331,translate,1
9433,BOSTON,1
9428,anxiously,1
9423,FelixWhiskas,1
9419,CHEAPER,1
9415,LEARN,1
9409,blindfold,1
9401,endorsements,1
9400,Bigonbeets,1
9399,httptcoWsZIIBfr3Y,1
9398,TrumpMiami,1
9397,BethAndersonEsqMy,1
9396,Deflect,1
9386,additionno,1
9385,unwise,1
9378,catfight,1
9377,Androidkeithwmcandrew,1
9376,"0333391164false551944591495426049
Twitter",1
9375,IvankaTrump01052015,1
9370,endemic,1
9369,httptco7V5KiE1c,1
9367,crucify,1
9364,countryTrump2016,1
9363,greatWe,1
9360,breakout,1
9355,atriumthey,1
9352,specs,1
9351,EllaKAgency,1
9348,httptcocoEWpKGc,1
9341,pauljmarsico,1
9434,KILLER,1
9436,JerWaldorf,1
9437,LauraRHONC,1
9475,InterestingTimesAhead,1
9497,AndroidTHEOBM,1
9496,"0344551411false317120089344323584
Twitter",1
9495,Disaster03282013,1
9493,RTSeanHooligan6,1
9492,philzentz,1
9491,JenninBoca,1
9490,humiliating,1
9488,MMcEwanBunkered,1
9486,httptcoutITLy38bm,1
9484,fanbase,1
9481,storied,1
9479,improper,1
9477,recused,1
9473,HuffPostUKPol,1
9439,Ass,1
9472,sorensenao,1
9468,discouragement,1
9461,Arpaio,1
9459,WesleyRickard,1
9458,httptco3RGCqJtYVu,1
9457,steakhouse,1
9451,Taiwans,1
9450,powerAbraham,1
9449,gioth,1
9448,uniformsUSOlympicCommittee,1
9447,Burn,1
9444,7yrs,1
9442,impt,1
9338,httptcoapft7tpP,1
9328,httptcos6xVqlpdJH,1
9171,Hen,1
9325,Broadcasting,1
9250,"1336421946false565142317301252096
Twitter",1
9249,Wow02102015,1
9248,hairbest,1
9247,hopefulNicest,1
9246,JrebstockR,1
9230,Hitoden,1
9227,brianmuldoon,1
9226,N7Batchelor,1
9222,Core15,1
9220,httptcoARumQ0yi,1
9218,Goodmarcorubio,1
9217,httptcoRMI02tjB,1
9214,"172449136false187229181044723712
TwitLonger",1
9213,httptco28lg4Mgp04032012,1
9210,"17420315942false187233515753054208
Twitter",1
9209,httptco4mJgHzbC04032012,1
9205,DavidBarringer4,1
9200,mydeeary,1
9198,Twirl,1
9193,TEB2350,1
9192,Androidphlygerl,1
9191,"0140181972false564962026993508352
Twitter",1
9190,week02102015,1
9188,reeling,1
9186,KristineInDC,1
9185,precipice,1
9183,EmitteLucemTuam,1
9175,canopies,1
9172,Restaurant,1
9251,Androidchirofrenzy,1
9253,flabbergasted,1
9255,poop,1
9293,"2144166821454false646077507926650880
Twitter",1
9319,kata2bijak,1
9318,Presi85,1
9316,todayAs,1
9315,CUNA,1
9313,BobD746847,1
9309,EditoratLarge,1
9304,ClientJudgeMoroz,1
9303,"2111427262182false646069315507195904
Twitter",1
9302,DanI,1
9300,"21395710913115false646076422126223364
Twitter",1
9299,future09212015,1
9296,"2140585501689false646076681279664128
Twitter",1
9295,OnTheRecord09212015,1
9292,httptcoIXCbCtDUIp09212015,1
9256,httptcopN2WpKYAIl,1
9289,"0024326041668false646117841066967040
Twitter",1
9288,them09222015,1
9283,httptco06fs6g5y,1
9278,overdrive,1
9274,NYU,1
9273,laurel,1
9270,professorship,1
9269,adjunct,1
9266,Drinks,1
9265,JoeTran19,1
9264,fyrftr211,1
9263,WHhttptcojgA6OnysAl,1
9257,PPDNews,1
19218,yes85,1
19222,aaronschock,1
30568,FNC,1
27054,neglecting,1
27052,Amendmentand,1
27051,considerably,1
27050,runit,1
27049,AndroidDEMEGL10,1
27048,"0301301332false473298331343790080
Twitter",1
27047,water06022014,1
27046,President2016,1
27045,somedaythx,1
27043,ALSAMA,1
27042,suspension,1
27041,DL,1
27040,StrangeDrugs,1
27039,cjdew67,1
27038,leightonchris,1
27037,Tweets,1
27036,TDsVoice,1
27035,AndroidHL3tweets,1
27034,"00450838107800false654095559528181760
Twitter",1
27033,AndroidPutin,1
27032,"00465240039396false654095994842447872
Twitter",1
27031,DemDebate10142015,1
27029,"00540312734149false654097803224969216
Twitter",1
27028,it10142015,1
27027,realDonaldTrumpIf,1
27026,adamscottnow,1
27025,esteemed,1
27024,httptcoFU98Rn59T6,1
27022,Shaq,1
27021,Celtics,1
27053,carriesheffield,1
27056,jbresson,1
27102,count7943,1
27058,SenMikeLee,1
27097,MatthewJDowd,1
27096,ratchet,1
27095,imposed,1
27093,JohnMonteforte,1
27091,pad,1
27089,inspections,1
27088,Blew,1
27087,FOP,1
27085,Bestchicagosign,1
27084,HOT,1
27083,ASAPI,1
27081,phonies,1
27080,dupedWAKE,1
27079,AMERICAStop,1
27078,bigcarsonrocks,1
27077,technologies,1
27076,margaritapotter,1
27073,LateNightSeth,1
27072,footsteps,1
27071,AndroidMarieDAnnunzio,1
27070,"2207172657false506201584557363200
Twitter",1
27069,Trump08312014,1
27068,MarieDAnnunzio,1
27067,Fyou,1
27066,AfricaIts,1
27065,refined,1
27063,stateoftheart,1
27061,httptcob7v6WVy5Kh,1
27060,ObamaCareMust,1
27020,Garnett,1
27018,httptcoVT8Y7c8PSn,1
27017,planthank,1
27016,LarryKudlow,1
26969,trumpiowa,1
26967,TimeToGet,1
26966,ushering,1
26965,EveWicked,1
26964,LexiMichaels,1
26963,hopelessly,1
26962,governmentand,1
26961,httpstcoKoZCE7JeG7,1
26960,HIGHS,1
26959,Nasdaq,1
26958,httptcodcOC00h5Ul,1
26956,loom,1
26955,FSPIELMAN,1
26954,CSTearlyoften,1
26953,Suntimes,1
26952,httptcowDNpUqfz,1
26951,Explodes,1
26950,thisRT,1
26949,worththey,1
26948,Obamaruined,1
26947,pdigiore1,1
26946,Androidmoeaa12,1
26945,"0128231959false587064687566675968
Twitter",1
26944,vote04122015,1
26943,PresYouve,1
26942,pissing,1
26939,housecalls1228,1
26938,nooptions,1
26937,AveryChasten,1
26970,TRUMPVICTORY16,1
26971,AndersonThank,1
26973,teeblack011,1
26993,AmFam2013,1
27015,economist,1
27014,truebut,1
27010,Sanchez,1
27009,slayed,1
27008,Androidcbbeachbum,1
27007,"0253487802040false656302265813352448
Twitter",1
27006,realdonaldtrump10202015,1
27005,faking,1
27004,marcoinjersey,1
27003,deregulated,1
26998,10K,1
26997,TheNewsDIVA,1
26996,httptco1be8KyfHqM,1
26992,Abtheproducer,1
26975,httptcowYbBBjIZTp,1
26991,adversity,1
26990,byMittRomney,1
26989,VictorConkle,1
26988,httptcoXd69CFKu,1
26987,JerryYanks,1
26984,WhereHaveIBeen,1
26983,0nlyPablo,1
26982,Summit85,1
26981,DailyBeast,1
26980,disclose85,1
26979,DossierDoesnt,1
26978,AdamSchiffMeets,1
26976,billf227,1
27099,diligence85,1
27104,aligns,1
27947,Countdown,1
27228,Executives,1
27226,httptcoZf93Kcv6On,1
27225,httpstcoCF9SYBqka7,1
27224,PennsylvaniaPAPrimary,1
27223,Chester,1
27222,MatthewLumby,1
27221,httpstcoyyjQ1iFT2x,1
27220,RAPIDS,1
27219,CEDER,1
27218,WATERLOO,1
27217,CaucusForTrump11am,1
27215,kooky,1
27214,MariaTCardona,1
27213,SalonKrugman,1
27212,crazygreentiger,1
27211,RzcarlsonRuth,1
27210,coincidental,1
27209,survivor,1
27208,WeNeedYou,1
27207,shantigtantig,1
27206,Enterprises,1
27205,httptcoOGSnTISb,1
27203,DarKnightRises,1
27202,forwardthis,1
27199,giveaways,1
27198,yearmost,1
27195,tryingwith,1
27194,NAFTAThey,1
27193,newyorkpost,1
27192,distorts,1
27227,320,1
27229,OBSTRUCT,1
27105,allin,1
27232,Huntley,1
27267,httptcozIxfJ4SHrm,1
27266,httptcoLw28bfjJdP,1
27265,ClintonIYH,1
27264,earlystupid,1
27263,Springfieldpeople,1
27262,neraex,1
27261,KateMorgan,1
27259,PauperInAPinch,1
27258,httptco11X7cE3mRY,1
27256,Mismatch,1
27255,Data,1
27254,htTweets,1
27253,Significance,1
27252,JuliaKoinis,1
27251,twojjrs,1
27250,httptcoZtaDb6dh,1
27248,obese,1
27247,AmericansElect,1
27246,thedailybeast,1
27245,tsecor,1
27244,noticing,1
27243,loaned,1
27242,TARP,1
27241,breakdowns,1
27240,brose783,1
27239,script,1
27238,BenghaziHearings,1
27236,relying,1
27234,httptco6xqMVkiMHl,1
27191,SMK4ye,1
27188,Jareds,1
27187,AndroidShavaJu,1
27186,"121011924false587588589552279552
Twitter",1
27139,Internatonal,1
27138,2n85,1
27137,mood,1
27136,magnanimous,1
27135,willsommer,1
27134,Ileschinder,1
27133,Richardjnandlal,1
27132,Housewife,1
27131,otowned,1
27130,httptcohnKDB76nH7,1
27129,JoeQuinn6,1
27128,Shulkins,1
27125,WeinerNYC,1
27124,pervertsSpitzer,1
27122,httptcoVk0JPAb5,1
27121,BCH,1
27120,Pebble,1
27119,actsbetter,1
27118,parkersand,1
27117,waitersvalet,1
27115,DRUDGEand,1
27114,Drudges,1
27113,AndroidYoungKhalifa2,1
27112,"1950302869false444198837385961472
Twitter",1
27111,Lauer03132014,1
27110,gnat,1
27108,handles,1
27107,TimPDion,1
27106,anti85,1
27140,LinksScotland,1
27143,httpbitlybUWWNb,1
27144,bxrocboy,1
27169,Emeka89,1
27185,moving04132015,1
27184,httptcoIJ00bXc6h0,1
27183,smartthey,1
27182,Bushie,1
27181,httptcoLaxNktFQ,1
27180,httpstcobjTPvwM4nW,1
27179,Palins,1
27178,federicishane,1
27177,httptcodXRxZm8N,1
27174,jersey,1
27173,Tebows,1
27172,NHforTrump,1
27170,Testers,1
27168,backstabshell,1
27146,520,1
27165,alexpattillo,1
27164,Danwolff22,1
27163,Pourquoipas20,1
27162,breitbarttv,1
27161,httptco7LcuB3L7RA,1
27160,doable,1
27159,Souther,1
27156,unregistered,1
27154,seemed,1
27153,composite,1
27151,JackieDee16,1
27150,pharmacy,1
27148,httptcoW7OVfZvz,1
26936,Welles,1
26935,Orson,1
26934,identifiable,1
26703,stewart5337,1
26701,mvmoreno1961,1
26700,mschrock4,1
26698,httptcoE7B0kydeXl,1
26696,Vaccine,1
26695,BuzzFeedAndrew,1
26693,largemarv74,1
26692,httptcoEBvEeowjKL,1
26691,Androidluisaorozcov,1
26690,"043454525false580226259453657088
Twitter",1
26689,needs03242015,1
26688,MattTheStud,1
26686,httptcowZ9ofqxJ,1
26685,httptcoU83aDNTVVP,1
26684,httptco8xeIi3HnDZ,1
26683,httptcof4uOkka43U,1
26682,httptcoxXt75Jls,1
26681,powerI,1
26680,akersjoshua,1
26679,TrumpTowerNYC,1
26678,httptcobuNU2IuD,1
26677,EndlessMike03,1
26676,MIKEOLMUSIC,1
26675,httptcozv2NU36i,1
26673,Yesand,1
26671,httptco4DUe9k6r5f,1
26670,podcast,1
26669,HopeForToday,1
26667,PaulaWhite,1
26666,httpstcoo0EB479uEF,1
26702,pmdino007,1
26704,possible02242014,1
26933,visual,1
26705,"0250451038false437781616921161728
Twitter",1
26748,httptcoFiQnPjFs,1
26747,SHOCKHugo,1
26745,nowbeautiful,1
26744,likewith,1
26742,Couch,1
26741,instructions,1
26739,TheReelChrisLee,1
26737,beleive,1
26736,KathyRushford,1
26735,AholesYour,1
26734,presidentWe,1
26733,yagerblasters,1
26732,httptcooCV2lvqZqf,1
26731,httptcoDZdvB95ztF,1
26730,walkoff,1
26729,USATODAYsports,1
26727,httpstcoWXsq41nK17,1
26726,yadapup,1
26725,BeEpic,1
26724,AndroidLAReid,1
26723,"0828351120false425907834656944128
Twitter",1
26722,doral01222014,1
26718,httptcohp7PCHOK,1
26717,wallets,1
26716,vacuuming,1
26715,BetaWith,1
26714,"18523914615false183265014692585472
TwitLonger",1
26713,httptcoAmAIQzD803232012,1
26708,WineEnthusiasts,1
26665,peopleTrump2016,1
26664,AdiScurtu,1
26663,AndroidMWhitehurst542,1
26662,"0935101226false531379460516638722
Twitter",1
26618,sinksinksink1,1
26617,sacquisto23,1
26616,httptcoHCu2T8TFP2,1
26615,PHOENIX,1
26614,PREACHES,1
26613,AWRHawkins,1
26612,httptcofdf0CeK7,1
26609,httptcokcj7PrNNMB,1
26608,ustcot,1
26607,130pm,1
26606,frankgaffney,1
26605,Magazines,1
26604,SueJaneRoberts,1
26603,Forgotten,1
26602,Zito,1
26601,Salena,1
26600,Revolt,1
26599,httptcoO4bYCBLewo,1
26597,"u57288
f0",1
26596,"NF
f1",1
26594,"gues
f1",1
26593,Wowan,1
26592,MikeandMike,1
26591,iMarle64,1
26590,StationarySpace,1
26588,PRICING,1
26587,REDUCE,1
26585,Monopoly,1
26583,pmET,1
26619,mikeampmike,1
26620,AmericaFirstPol,1
26623,MikeSherwood03,1
26643,httptco5x8wod4r96,1
26661,Trump11092014,1
26660,todayId,1
26656,AmitDR,1
26655,ntfm,1
26654,httptcoXsumuDPBts,1
26653,bobbykerr,1
26652,Newstalks,1
26651,NewstalkFM,1
26650,anythingtime,1
26649,PollTrump,1
26648,Haitians,1
26646,sluthoee,1
26644,MichaelJDGregor,1
26642,Jefferysiegrist,1
26624,Lakeshore,1
26641,espngolic,1
26640,thesa,1
26639,adminstration,1
26638,vigilance,1
26636,repealreplace,1
26634,continuehttpbitlydWjzfS,1
26633,AmericaI,1
26631,httptcoN6svVkUK,1
26630,Sadjust,1
26629,httptcoGS4jWd1lAc,1
26628,ScottJW,1
26627,Whitlock,1
26626,Aside,1
26750,httptcoMk4NX0PEd1,1
26752,NevadaVoteTrumpNV,1
26754,Finder,1
26838,AndroidHerschelWalker,1
26880,Stormy,1
26872,SHALL,1
26871,NYCStrong,1
26868,AndroidHomerJSimpson,1
26867,"0024172250false504786511204986881
Twitter",1
26866,president08282014,1
26865,domjoly,1
26864,httptcoqpg1BwRUMw,1
26863,financialpost,1
26862,httptco8Tc9qBUgbZ,1
26861,timesunioncom,1
26859,Heisman,1
26856,concede,1
26855,inBuffalo,1
